1458314031091,0,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314031112,17333,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314031112,84252,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314032115,7335000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314032115,62189,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314032115,84329,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314033122,3600000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314033122,58808,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314033122,84266,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314034125,135079000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314034125,66583,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314034125,84919,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314035130,110726000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314035130,25558,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314035130,85022,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314036135,289000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314036135,13750,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314036135,85430,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314037140,156000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314037140,27611,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314037140,85845,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314038144,373000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314038145,11779,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314038145,85828,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314039151,156000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314039151,11851,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314039151,85842,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314040154,222000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314040154,13466,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314040155,85838,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314041160,2289000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314041160,14925,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314041160,85884,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314042164,3837000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314042164,33500,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314042164,86118,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314043168,17090000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314043168,23325,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314043169,86223,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314044174,13216000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314044174,19950,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314044174,86272,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314045180,13702000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314045180,21091,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314045180,86319,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314046185,8355000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314046185,13032,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314046185,86339,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314047189,7365000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314047189,11138,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314047190,86342,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314048194,1811000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314048194,10421,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314048194,86354,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314049199,4673000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314049199,11000,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314049199,86393,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314050203,143000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314050204,10447,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314050204,86390,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314051207,155000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314051207,9203,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314051207,86384,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314052213,155000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314052213,10696,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314052213,86403,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314053216,19967000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314053216,15250,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314053216,86497,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314054221,13113000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314054221,17369,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314054221,86588,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314055226,7606000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314055226,39401,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314055226,83356,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314056231,7845000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314056232,26732,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314056232,83408,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314057237,6480000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314057237,12437,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314057237,83489,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314058241,612000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314058241,9226,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314058241,83488,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314059247,5196000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314059247,12781,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314059247,83526,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314060252,3175000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314060252,11910,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314060252,83554,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314061257,6392000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314061257,11442,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314061257,83566,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314062260,5826000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314062261,10972,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314062261,83613,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314063266,3342000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314063266,10918,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314063266,83616,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314064271,6653000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314064271,18546,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314064271,83780,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314065275,9637000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314065275,34987,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314065275,83706,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314066279,7484000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314066279,28179,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314066279,83762,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314067284,3936000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
1458314067284,9725,jagdeepjain.local CPU,,,,,true,0,0,0,null,0
1458314067284,83773,jagdeepjain.local Memory,,,,,true,0,0,0,null,0
1458314068287,8522000,jagdeepjain.local Network I/O,,,,,true,0,0,0,null,0
